,Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
5,2006,Feeder Steers: Large 1,700-750 DBK,7,102.0,,95.0,88.99,,,,95.0,,,,,96.38
6,2006,Feeder Steers: Large 1,750-800 DBL,8,,,94.24,71.0,85.0,,,,,,,,84.18
7,2006,Feeder Steers: Large 1,800-850 DBM,10,95.0,,82.51,72.37,,,,,,,,84.0,80.84
8,2006,Feeder Steers: Large 1,850-900 DBN,6,,,80.77,71.0,,,,,,,,,79.17
9,2006,Feeder Steers: Large 1,900-950 DBO,4,88.0,,76.0,,,,,,94.0,,,,87.95
0,2006,Feeder Steers: Medium 1,600-650 DAI,1,,,,,,,,,,91.0,,,91.0
0,2006,Feeder Steers: Medium and Large 1,200-250 CCA,134,195.67,203.09,199.13,187.99,194.91,189.36,186.03,183.63,185.01,181.68,176.13,168.02,187.98
1,2006,Feeder Steers: Medium and Large 1,250-300 CCB,207,177.43,183.91,161.52,161.76,169.61,173.96,167.27,174.14,174.94,167.26,161.98,153.71,171.47
2,2006,Feeder Steers: Medium and Large 1,300-350 CCC,430,168.73,171.35,159.67,156.18,152.84,154.51,150.38,153.73,158.69,151.81,140.65,143.11,157.66
3,2006,Feeder Steers: Medium and Large 1,350-400 CCD,719,158.76,156.66,148.39,144.0,138.27,141.86,136.85,142.75,142.53,141.51,132.31,128.12,144.68
4,2006,Feeder Steers: Medium and Large 1,400-450 CCE,"1,263",145.48,146.27,141.11,136.27,128.78,133.85,128.15,133.61,134.59,132.45,122.24,116.65,135.05
5,2006,Feeder Steers: Medium and Large 1,450-500 CCF,"1,227",134.34,137.79,132.35,126.05,122.97,126.21,122.87,125.79,126.22,120.75,110.53,108.32,126.52
6,2006,Feeder Steers: Medium and Large 1,500-550 CCG,"1,479",129.08,131.03,126.27,119.67,119.24,121.98,117.89,119.56,120.62,113.33,104.76,104.04,120.61
7,2006,Feeder Steers: Medium and Large 1,550-600 CCH,"1,405",121.06,122.89,120.3,117.45,114.19,115.86,117.36,115.31,115.92,108.44,97.48,105.46,114.77
8,2006,Feeder Steers: Medium and Large 1,600-650 CCI,"1,182",117.81,116.87,113.71,110.47,110.92,111.84,110.33,115.3,111.73,104.12,94.14,95.71,111.49
9,2006,Feeder Steers: Medium and Large 1,650-700 CCJ,656,114.45,112.46,106.77,101.4,100.29,105.97,107.22,108.53,110.48,99.07,90.89,93.08,105.66
10,2006,Feeder Steers: Medium and Large 1,700-750 CCK,457,110.55,101.44,98.79,94.6,96.73,103.29,101.46,105.03,106.47,95.21,86.35,89.35,103.78
11,2006,Feeder Steers: Medium and Large 1,750-800 CCL,284,105.95,99.76,93.86,90.11,89.25,98.23,95.56,103.38,106.01,101.09,83.54,86.0,99.86
12,2006,Feeder Steers: Medium and Large 1,800-850 CCM,70,100.62,,90.28,88.97,91.0,93.33,93.89,100.39,102.61,89.03,80.0,84.18,95.11
13,2006,Feeder Steers: Medium and Large 1,850-900 CCN,54,96.0,93.25,85.99,,86.19,,92.62,92.36,88.0,87.95,80.03,75.0,90.81
14,2006,Feeder Steers: Medium and Large 1,900-950 CCO,466,90.0,,86.07,89.68,92.1,98.34,102.74,102.0,112.0,100.66,,,95.83
15,2006,Feeder Steers: Medium and Large 1,950-1000 CCP,9,95.5,70.0,78.36,,,,,,,,,74.0,84.53
16,2006,Feeder Steers: Medium and Large 1,1000-1050 CCQ,10,85.0,87.5,,72.99,,,,,,,,,84.33
17,2006,Feeder Steers: Medium and Large 1,1050-1100 CCR,2,,83.5,,,,,,,,,,,83.5
0,2006,Feeder Steers: Small and Medium 1,250-300 DCB,1,,,,,,,,,,,137.0,,137.0
1,2006,Feeder Steers: Small and Medium 1,300-350 DCC,6,162.5,163.0,148.0,144.0,,143.0,,129.0,,,,,147.88
2,2006,Feeder Steers: Small and Medium 1,350-400 DCD,10,147.0,151.0,134.23,,,,,129.0,136.0,130.0,124.0,,135.48
3,2006,Feeder Steers: Small and Medium 1,400-450 DCE,32,131.96,140.0,130.21,124.95,,124.85,128.0,130.09,128.48,115.14,,,127.04
4,2006,Feeder Steers: Small and Medium 1,450-500 DCF,62,127.99,131.2,128.09,,119.22,119.6,117.84,127.0,130.49,110.0,,103.0,123.01
5,2006,Feeder Steers: Small and Medium 1,500-550 DCG,26,,,121.0,118.64,113.48,110.0,110.28,113.9,119.19,108.78,98.57,,112.64
6,2006,Feeder Steers: Small and Medium 1,550-600 DCH,23,111.99,116.51,118.6,,105.48,109.0,,104.99,110.0,106.0,93.0,102.0,110.26
7,2006,Feeder Steers: Small and Medium 1,600-650 DCI,17,106.49,109.5,113.0,104.5,103.58,112.0,103.0,108.0,,108.0,,92.95,104.37
8,2006,Feeder Steers: Small and Medium 1,650-700 DCJ,6,108.46,102.0,,86.0,,104.0,,,,,,92.0,100.07
9,2006,Feeder Steers: Small and Medium 1,700-750 DCK,11,100.0,,95.0,91.0,,,89.0,,,,,85.17,89.22
10,2006,Feeder Steers: Small and Medium 1,750-800 DCL,3,97.0,,83.0,,89.0,,,,,,,,89.61
0,2006,Feeder Steers: Large 1-2,700-750 DGK,14,111.5,,,,,,,,,,,,111.5
0,2006,Feeder Steers: Medium and Large 1-2,350-400 DED,20,,,140.0,,130.0,,,,,,,,134.95
1,2006,Feeder Steers: Medium and Large 1-2,450-500 DEF,17,,,,,123.0,,,,,,,111.0,119.45
2,2006,Feeder Steers: Medium and Large 1-2,500-550 DEG,199,123.0,,,115.0,120.5,120.75,,,,,,106.5,119.45
3,2006,Feeder Steers: Medium and Large 1-2,550-600 DEH,485,,119.5,,116.48,115.0,124.75,115.0,114.0,,,105.34,101.7,108.83
4,2006,Feeder Steers: Medium and Large 1-2,600-650 DEI,119,115.99,,,,,,,,,106.82,,,111.97
5,2006,Feeder Steers: Medium and Large 1-2,650-700 DEJ,152,111.65,,,99.0,,,,108.2,,102.0,,93.0,107.61
6,2006,Feeder Steers: Medium and Large 1-2,700-750 DEK,272,109.94,103.82,104.75,,94.74,,,,,,,95.0,104.28
7,2006,Feeder Steers: Medium and Large 1-2,750-800 DEL,458,,102.44,98.32,91.75,,104.94,,,,,,,103.14
8,2006,Feeder Steers: Medium and Large 1-2,800-850 DEM,603,,98.9,89.5,95.5,99.93,100.04,,,,,,,99.36
9,2006,Feeder Steers: Medium and Large 1-2,850-900 DEN,135,,,87.0,88.3,,99.2,,,,,,,92.87
10,2006,Feeder Steers: Medium and Large 1-2,900-950 DEO,196,,94.4,,,,,,,,,,91.85,92.26
11,2006,Feeder Steers: Medium and Large 1-2,1000-1050 DEQ,15,,,78.0,,,,,,,,,,78.0
0,2006,Feeder Steers: Small and Medium 1-2,600-650 ESO,12,,,,,103.91,,,,,,,,103.91
0,2006,Feeder Steers: Large 2,250-300 DJB,1,156.0,,,,,,,,,,,,156.0
1,2006,Feeder Steers: Large 2,350-400 DJD,1,143.0,,,,,,,,,,,,143.0
2,2006,Feeder Steers: Large 2,400-450 DJE,9,121.24,133.97,,,,,,,,116.0,,,123.42
3,2006,Feeder Steers: Large 2,450-500 DJF,16,116.66,115.0,,,,,,,,109.0,,95.0,110.62
4,2006,Feeder Steers: Large 2,500-550 DJG,19,116.4,117.17,112.0,,,,,,,96.49,93.0,,102.26
5,2006,Feeder Steers: Large 2,550-600 DJH,32,111.97,106.86,106.98,,105.0,,,,,99.5,91.95,,105.38
6,2006,Feeder Steers: Large 2,600-650 DJI,19,,107.5,108.0,98.5,93.75,,,,,95.0,,,96.92
7,2006,Feeder Steers: Large 2,650-700 DJJ,15,,,96.46,90.0,,,,,,91.83,,,92.33
8,2006,Feeder Steers: Large 2,700-750 DJK,17,,98.0,,,,,,90.5,,,,,97.56
9,2006,Feeder Steers: Large 2,750-800 DJL,4,,,85.0,80.5,,,,90.0,,89.0,,,86.11
10,2006,Feeder Steers: Large 2,800-850 DJM,1,,,,,,,,,,,81.5,,81.5
11,2006,Feeder Steers: Large 2,850-900 DJN,2,,90.0,,,,,,,,,,68.0,78.97
12,2006,Feeder Steers: Large 2,950-1000 DJP,1,,,,68.0,,,,,,,,,68.0
0,2006,Feeder Steers: Medium and Large 2,200-250 DHA,110,188.41,188.21,173.13,174.29,168.92,168.21,166.37,173.11,176.78,172.63,157.53,153.41,175.8
1,2006,Feeder Steers: Medium and Large 2,250-300 DHB,430,170.93,173.61,164.69,157.52,155.88,158.51,158.07,158.43,166.5,160.01,145.82,145.84,161.96
2,2006,Feeder Steers: Medium and Large 2,300-350 DHC,"1,118",159.11,161.68,153.34,145.82,142.75,145.71,143.61,143.91,147.45,144.99,135.59,132.59,148.19
3,2006,Feeder Steers: Medium and Large 2,350-400 DHD,"2,235",147.07,149.77,143.48,137.9,133.62,136.18,133.13,135.23,136.29,135.7,126.09,122.88,137.19
4,2006,Feeder Steers: Medium and Large 2,400-450 DHE,"3,701",137.19,141.15,135.95,131.16,126.01,129.19,125.48,127.46,127.83,126.06,116.46,113.02,128.73
5,2006,Feeder Steers: Medium and Large 2,450-500 DHF,"4,160",127.72,132.47,128.89,122.32,119.34,120.32,118.66,119.76,120.23,115.11,103.42,105.97,120.16
6,2006,Feeder Steers: Medium and Large 2,500-550 DHG,"4,859",122.79,126.48,121.93,117.36,113.9,116.19,115.16,115.41,115.48,110.05,98.34,101.12,114.94
7,2006,Feeder Steers: Medium and Large 2,550-600 DHH,"4,368",118.47,118.58,115.99,114.1,109.98,111.31,112.49,112.09,111.99,104.59,92.62,96.02,110.78
8,2006,Feeder Steers: Medium and Large 2,600-650 DHI,"3,258",113.09,112.69,111.1,105.23,104.06,107.58,108.16,110.53,109.15,102.15,88.69,91.31,106.12
9,2006,Feeder Steers: Medium and Large 2,650-700 DHJ,"1,829",109.61,105.91,102.18,98.3,97.07,103.26,108.49,105.51,105.93,95.74,85.67,87.29,101.45
10,2006,Feeder Steers: Medium and Large 2,700-750 DHK,"1,054",105.62,101.4,96.23,91.44,93.31,98.27,101.42,102.99,101.21,94.98,84.43,86.7,98.08
11,2006,Feeder Steers: Medium and Large 2,750-800 DHL,744,105.9,96.04,90.65,91.44,91.04,93.56,94.09,98.14,101.71,89.43,82.61,85.72,95.0
12,2006,Feeder Steers: Medium and Large 2,800-850 DHM,510,96.15,92.91,92.08,86.79,85.05,102.01,91.51,103.57,99.47,85.23,77.78,84.46,94.75
13,2006,Feeder Steers: Medium and Large 2,850-900 DHN,172,92.5,87.67,83.09,79.35,80.66,98.1,89.97,92.75,91.99,81.43,80.5,,93.83
14,2006,Feeder Steers: Medium and Large 2,900-950 DHO,51,97.5,,,73.69,75.0,87.52,77.27,80.51,,78.04,74.06,77.5,83.08
15,2006,Feeder Steers: Medium and Large 2,950-1000 DHP,13,,,74.26,,77.5,88.0,,80.0,71.0,75.0,69.74,67.46,74.54
16,2006,Feeder Steers: Medium and Large 2,1000-1050 DHQ,7,,,,,,,65.0,,,67.96,71.5,,68.04
17,2006,Feeder Steers: Medium and Large 2,1050-1100 DHR,3,,,71.71,,,,,,,70.0,,,71.14
0,2006,Feeder Steers: Small and Medium 2,200-250 CFA,5,,176.0,168.07,,156.0,,,155.0,,,,,164.2
1,2006,Feeder Steers: Small and Medium 2,250-300 CFB,18,160.0,160.0,140.4,,146.81,,,155.0,155.0,137.48,132.89,131.98,144.23
2,2006,Feeder Steers: Small and Medium 2,300-350 CFC,65,148.22,152.91,146.15,134.47,135.15,130.54,131.91,146.0,131.92,133.24,123.26,121.97,136.4
3,2006,Feeder Steers: Small and Medium 2,350-400 CFD,162,138.01,139.85,136.27,130.12,127.48,127.08,124.09,127.89,127.7,129.79,116.98,117.72,128.76
4,2006,Feeder Steers: Small and Medium 2,400-450 CFE,247,131.34,123.85,129.66,122.89,119.42,118.86,115.33,119.72,118.87,118.69,106.76,108.34,119.07
5,2006,Feeder Steers: Small and Medium 2,450-500 CFF,323,123.74,123.23,119.23,116.98,114.1,114.95,116.5,113.19,113.79,108.77,97.04,99.55,111.29
6,2006,Feeder Steers: Small and Medium 2,500-550 CFG,253,112.98,111.93,114.84,110.53,108.58,108.52,107.87,110.7,110.75,102.84,92.8,91.44,106.74
7,2006,Feeder Steers: Small and Medium 2,550-600 CFH,105,105.0,111.07,107.64,105.76,104.32,104.92,104.61,108.4,105.59,99.49,87.82,89.71,100.26
8,2006,Feeder Steers: Small and Medium 2,600-650 CFI,52,106.97,100.41,102.31,100.0,96.81,100.79,104.0,102.48,104.28,95.91,84.89,85.0,98.54
9,2006,Feeder Steers: Small and Medium 2,650-700 CFJ,21,103.75,,,87.21,95.0,85.0,,,95.0,99.0,70.0,,97.06
10,2006,Feeder Steers: Small and Medium 2,700-750 CFK,12,102.0,97.8,,,,95.0,,,102.0,,80.97,81.0,93.74
11,2006,Feeder Steers: Small and Medium 2,750-800 CFL,1,,,,,,,,,102.0,,,,102.0
0,2006,Feeder Steers: Small 2,550-600 CGH,2,111.5,,,,,,,,,,,,111.5
0,2006,Feeder Steers: Medium and Large 2-3,400-450 GFC,45,,,,125.94,119.0,121.0,,,,110.0,,,120.57
1,2006,Feeder Steers: Medium and Large 2-3,450-500 GFD,99,,,,,118.0,121.0,,,,110.48,111.0,106.22,110.97
2,2006,Feeder Steers: Medium and Large 2-3,500-550 GFE,63,,,,,,,114.0,,116.0,107.0,,108.5,109.78
3,2006,Feeder Steers: Medium and Large 2-3,550-600 GFF,80,,,,,,112.5,,115.8,,,,,114.1
4,2006,Feeder Steers: Medium and Large 2-3,600-650 GFG,29,,,103.5,,,,106.25,,,,,,105.31
5,2006,Feeder Steers: Medium and Large 2-3,650-700 GFH,8,,,,,,,,105.0,,,,,105.0
6,2006,Feeder Steers: Medium and Large 2-3,750-800 GFJ,66,,,,,,97.4,,,,,,,97.4
0,2006,Feeder Steers: Large 3,400-450 ECO,2,120.43,,,,,,,,,,,,120.43
1,2006,Feeder Steers: Large 3,500-550 ECQ,1,,112.0,,,,,,,,,,,112.0
0,2006,Feeder Steers: Medium 3,300-350 EBC,1,,,,,,,125.0,,,,,,125.0
0,2006,Feeder Steers: Medium and Large 3,200-250 EBS,29,168.75,173.65,158.0,153.0,133.48,152.0,148.97,148.36,,146.87,132.42,144.4,152.43
1,2006,Feeder Steers: Medium and Large 3,250-300 EBT,117,158.09,154.71,154.13,142.1,139.23,140.18,144.61,143.58,146.48,143.6,135.01,136.43,145.65
2,2006,Feeder Steers: Medium and Large 3,300-350 EBU,432,146.24,150.69,141.45,138.97,133.56,133.16,128.59,134.0,137.8,134.12,127.82,125.57,135.42
3,2006,Feeder Steers: Medium and Large 3,350-400 EBV,"1,050",135.9,139.16,134.34,130.23,125.41,125.13,124.62,126.54,128.4,125.71,119.59,116.3,128.11
4,2006,Feeder Steers: Medium and Large 3,400-450 EBW,"1,247",127.72,133.16,127.63,122.3,117.98,118.85,117.57,118.85,120.58,118.19,107.74,108.41,120.02
5,2006,Feeder Steers: Medium and Large 3,450-500 EBX,"1,402",119.49,124.5,120.78,115.55,113.34,112.83,112.67,113.35,114.02,109.34,98.26,98.84,113.01
6,2006,Feeder Steers: Medium and Large 3,500-550 EBY,"1,231",114.36,117.52,114.64,110.17,108.16,107.6,109.65,109.28,109.54,104.38,91.29,93.81,107.57
7,2006,Feeder Steers: Medium and Large 3,550-600 ECZ,744,108.49,110.67,108.14,106.41,102.14,104.48,106.79,106.59,106.31,98.98,87.53,88.42,102.87
8,2006,Feeder Steers: Medium and Large 3,600-650 ECA,373,106.43,105.29,103.66,99.59,99.4,100.93,103.3,104.33,103.63,95.78,83.69,84.7,100.24
9,2006,Feeder Steers: Medium and Large 3,650-700 ECB,213,102.94,98.0,93.0,93.18,91.51,94.73,99.2,100.65,100.46,91.7,82.04,82.25,95.84
10,2006,Feeder Steers: Medium and Large 3,700-750 ECC,132,100.0,86.51,88.3,89.14,89.36,82.31,94.73,98.67,96.4,91.6,77.32,83.66,90.11
11,2006,Feeder Steers: Medium and Large 3,750-800 ECD,49,93.43,100.51,80.16,86.27,86.11,89.25,88.81,92.63,97.55,86.0,74.92,75.0,88.43
12,2006,Feeder Steers: Medium and Large 3,800-850 ECE,10,,91.0,,79.13,,,,,88.0,,,,81.2
13,2006,Feeder Steers: Medium and Large 3,850-900 ECF,3,,85.0,,,,,,,,73.01,,,76.98
14,2006,Feeder Steers: Medium and Large 3,900-950 ECG,5,,,,,73.0,,,,,,,,73.0
0,2006,Feeder Steers: Small and Medium 3,200-250 EAM,1,,,,,,,,,,,,127.0,127.0
1,2006,Feeder Steers: Small and Medium 3,250-300 EAN,7,144.15,,,,126.0,,,,,,127.61,123.0,131.31
2,2006,Feeder Steers: Small and Medium 3,300-350 EAO,12,,135.0,132.0,,,125.0,103.19,126.0,,120.69,123.48,118.89,121.09
3,2006,Feeder Steers: Small and Medium 3,350-400 EAP,15,121.0,126.94,,,,112.0,,128.0,115.0,112.5,104.41,113.0,112.37
4,2006,Feeder Steers: Small and Medium 3,400-450 EAQ,14,,,,,117.0,110.0,,,104.0,114.88,93.6,98.0,104.38
5,2006,Feeder Steers: Small and Medium 3,450-500 EAR,10,118.0,,,,,110.0,,,,102.54,,91.0,103.66
6,2006,Feeder Steers: Small and Medium 3,500-550 EAS,18,109.65,,,97.0,,,99.0,,112.0,,85.36,,101.83
7,2006,Feeder Steers: Small and Medium 3,550-600 EAT,4,,,,,,,,105.0,,93.0,87.0,,94.48
0,2006,Feeder Holstein Steers: Medium and Large 2,500-550 CRF,5,,,,,,,97.0,,,,,,97.0
1,2006,Feeder Holstein Steers: Medium and Large 2,550-600 CRG,75,,,,,,,106.0,,,,,,106.0
2,2006,Feeder Holstein Steers: Medium and Large 2,650-700 CRI,17,,,,84.85,,,88.5,,,,,,87.43
3,2006,Feeder Holstein Steers: Medium and Large 2,750-800 CRK,6,,,,,,,84.0,,,,,,84.0
4,2006,Feeder Holstein Steers: Medium and Large 2,800-850 CRL,42,,,,80.5,,,,,,,,,80.5
0,2006,Feeder Holstein Steers: Large 3,200-250 EDX,23,,125.93,110.0,,,,,,,,,,114.67
1,2006,Feeder Holstein Steers: Large 3,250-300 EDY,8,,,102.54,92.53,,98.18,104.0,,,,,,99.16
2,2006,Feeder Holstein Steers: Large 3,300-350 EDZ,13,91.0,,106.51,88.59,84.31,80.0,,82.0,,106.0,83.5,,90.17
3,2006,Feeder Holstein Steers: Large 3,350-400 EEA,31,,97.78,,91.05,,88.94,,90.0,94.51,103.0,,,95.95
4,2006,Feeder Holstein Steers: Large 3,400-450 EEB,52,92.0,89.24,76.53,83.72,79.64,90.93,75.0,,86.24,78.0,71.0,,86.42
5,2006,Feeder Holstein Steers: Large 3,450-500 EEC,35,86.78,96.56,85.97,94.24,75.5,84.0,,,83.75,,,68.0,87.62
6,2006,Feeder Holstein Steers: Large 3,500-550 EED,37,89.0,98.63,76.07,90.73,85.0,93.0,,70.0,77.51,,,,90.74
7,2006,Feeder Holstein Steers: Large 3,550-600 EEE,31,,83.79,81.95,90.5,74.79,89.0,,,79.51,,,,82.61
8,2006,Feeder Holstein Steers: Large 3,600-650 EEF,38,,90.11,,85.19,73.0,86.37,,98.0,77.0,,65.0,,86.51
9,2006,Feeder Holstein Steers: Large 3,650-700 EEG,17,,76.95,,77.36,64.67,,,70.0,,80.35,,,75.67
10,2006,Feeder Holstein Steers: Large 3,700-750 EEH,41,81.5,80.5,,69.0,82.42,,,,,70.0,,,80.02
11,2006,Feeder Holstein Steers: Large 3,750-800 EEI,189,93.4,79.0,,,69.0,95.1,,67.0,73.0,85.32,,,90.3
12,2006,Feeder Holstein Steers: Large 3,800-850 EEJ,146,83.8,,83.1,,,83.0,,,85.5,,,,84.2
13,2006,Feeder Holstein Steers: Large 3,850-900 EEK,8,,,,,72.81,,,,,,,,72.81
14,2006,Feeder Holstein Steers: Large 3,900-950 EEL,15,,,,,50.0,,,68.0,,71.0,,,67.0
0,2006,Feeder Holstein Steers: Medium and Large 3,300-350 CVB,4,,,,,,,,106.0,,,,,106.0
1,2006,Feeder Holstein Steers: Medium and Large 3,350-400 CVC,5,,,,,,,,,,,,,106.0
2,2006,Feeder Holstein Steers: Medium and Large 3,400-450 CVD,5,,,,,,,,94.0,,,,,94.0
3,2006,Feeder Holstein Steers: Medium and Large 3,500-550 CVF,1,,,,,,,,,,,,66.0,66.0
0,2006,Feeder Bulls: Large 1,400-450 DUC,4,132.6,,,,,,113.0,,,,,,127.53
1,2006,Feeder Bulls: Large 1,450-500 DUD,3,115.49,124.0,,,,,,,,,,,118.34
2,2006,Feeder Bulls: Large 1,500-550 DUE,1,123.0,,,,,,,,,,,,123.0
3,2006,Feeder Bulls: Large 1,550-600 DUF,2,120.0,112.5,,,,,,,,,,,116.14
4,2006,Feeder Bulls: Large 1,650-700 DUH,1,91.0,,,,,,,,,,,,91.0
5,2006,Feeder Bulls: Large 1,700-750 DUI,2,101.0,88.5,,,,,,,,,,,94.77
6,2006,Feeder Bulls: Large 1,750-800 DUJ,2,,,,,,89.5,,,,80.0,,,84.81
0,2006,Feeder Bulls: Medium and Large 1,200-250 CAA,448,191.27,194.43,187.57,180.69,181.33,178.06,179.23,178.16,183.7,173.13,162.88,156.42,179.79
1,2006,Feeder Bulls: Medium and Large 1,250-300 CAB,"1,124",175.74,176.95,168.04,162.0,163.24,163.63,163.37,164.62,167.92,160.09,148.23,147.25,165.32
2,2006,Feeder Bulls: Medium and Large 1,300-350 CAC,"2,220",163.15,163.57,155.98,149.08,146.92,148.66,144.72,151.58,153.37,147.22,137.45,135.95,151.59
3,2006,Feeder Bulls: Medium and Large 1,350-400 CAD,"2,827",152.34,153.3,145.39,139.9,136.96,140.06,133.39,139.24,141.06,137.21,128.94,124.66,140.65
4,2006,Feeder Bulls: Medium and Large 1,400-450 CAE,"3,096",141.42,144.11,137.93,132.36,128.78,132.01,127.65,130.8,132.0,128.28,120.79,115.69,131.97
5,2006,Feeder Bulls: Medium and Large 1,450-500 CAF,"3,050",130.52,134.6,129.05,124.41,120.35,123.48,120.21,120.95,122.39,116.95,107.54,105.98,122.24
6,2006,Feeder Bulls: Medium and Large 1,500-550 CAG,"2,709",124.86,127.41,123.22,115.73,114.03,115.8,113.23,113.59,115.15,109.64,99.09,100.44,114.87
7,2006,Feeder Bulls: Medium and Large 1,550-600 CAH,"1,903",116.81,118.57,115.55,110.36,109.45,110.94,110.41,109.9,110.44,102.42,93.47,95.17,109.39
8,2006,Feeder Bulls: Medium and Large 1,600-650 CAI,"1,210",110.19,111.1,108.76,101.93,104.14,105.53,105.31,106.94,106.49,97.07,88.55,89.17,103.74
9,2006,Feeder Bulls: Medium and Large 1,650-700 CAJ,624,105.51,105.87,102.01,97.91,98.1,101.73,100.92,103.3,103.24,93.49,86.44,85.73,99.13
10,2006,Feeder Bulls: Medium and Large 1,700-750 CAK,286,101.38,98.55,95.87,89.59,91.48,94.74,97.18,98.79,97.37,90.8,80.18,82.47,93.75
11,2006,Feeder Bulls: Medium and Large 1,750-800 CAL,144,97.37,93.69,94.49,84.57,84.64,93.71,94.84,93.45,93.16,87.39,78.08,79.06,88.95
12,2006,Feeder Bulls: Medium and Large 1,800-850 CAM,25,92.0,92.0,,80.25,86.35,87.0,83.0,90.0,90.5,87.93,75.0,77.49,85.96
13,2006,Feeder Bulls: Medium and Large 1,850-900 CAN,10,90.0,91.5,82.0,,77.0,78.5,,89.0,89.0,,,,86.76
14,2006,Feeder Bulls: Medium and Large 1,900-950 CAO,6,85.0,,,66.0,77.0,,86.99,,,,,,81.88
15,2006,Feeder Bulls: Medium and Large 1,950-1000 CAP,1,,,,92.0,,,,,,,,,92.0
0,2006,Feeder Bulls: Small and Medium 1,200-250 DVA,5,,,165.33,157.5,,,,,,168.0,,,164.37
1,2006,Feeder Bulls: Small and Medium 1,250-300 DVB,12,,156.68,155.7,142.5,,141.0,,152.0,158.0,145.0,,150.0,150.62
2,2006,Feeder Bulls: Small and Medium 1,300-350 DVC,99,149.98,154.86,146.0,138.35,134.38,136.66,132.01,137.91,142.6,135.38,129.46,126.91,141.41
3,2006,Feeder Bulls: Small and Medium 1,350-400 DVD,217,142.42,142.56,136.65,129.88,128.4,130.02,122.84,130.05,130.58,128.3,121.88,117.22,130.95
4,2006,Feeder Bulls: Small and Medium 1,400-450 DVE,419,133.5,136.38,130.9,123.89,121.57,122.98,119.55,122.85,122.9,116.47,112.91,110.49,123.55
5,2006,Feeder Bulls: Small and Medium 1,450-500 DVF,429,123.65,126.74,123.79,116.37,114.21,161.54,112.68,113.6,113.21,109.6,97.58,100.66,120.65
6,2006,Feeder Bulls: Small and Medium 1,500-550 DVG,363,116.99,118.59,114.22,109.9,109.37,111.27,107.21,106.87,108.16,103.74,92.74,94.61,108.58
7,2006,Feeder Bulls: Small and Medium 1,550-600 DVH,174,108.5,112.59,104.16,103.49,104.23,105.34,106.27,105.12,106.21,99.64,86.57,87.75,102.95
8,2006,Feeder Bulls: Small and Medium 1,600-650 DVI,108,105.64,105.42,102.49,97.48,97.82,100.62,101.96,101.49,99.04,95.76,83.08,88.8,97.63
9,2006,Feeder Bulls: Small and Medium 1,650-700 DVJ,47,100.0,100.75,98.75,93.6,87.42,94.88,100.92,99.69,100.26,92.33,81.98,83.34,94.81
10,2006,Feeder Bulls: Small and Medium 1,700-750 DVK,35,,,92.0,81.0,87.0,91.67,88.75,97.0,92.58,89.49,74.0,80.33,89.01
11,2006,Feeder Bulls: Small and Medium 1,750-800 DVR,14,,,89.0,83.0,,84.0,,86.68,93.94,87.12,78.0,,86.34
0,2006,Feeder Bulls: Medium and Large 1-2,400-450 HAE,20,,138.75,,,,,,,,,113.08,,130.93
1,2006,Feeder Bulls: Medium and Large 1-2,500-550 HAG,5,126.0,,,,,,,,,,,,126.0
2,2006,Feeder Bulls: Medium and Large 1-2,550-600 HAH,10,,,,,,,,,,,94.5,,94.5
3,2006,Feeder Bulls: Medium and Large 1-2,600-650 HAI,9,,,,,,,,,113.0,,,,113.0
0,2006,Feeder Bulls: Small and Medium 1-2,450-500 DXF,10,,,119.0,,,,,,,,,,119.0
1,2006,Feeder Bulls: Small and Medium 1-2,500-550 DXT,12,,,,,,,,99.0,,,,,99.0
0,2006,Feeder Bulls: Large 2,300-350 DXG,4,150.96,133.0,,,,,116.0,,,,,,137.32
1,2006,Feeder Bulls: Large 2,350-400 DXH,16,132.78,133.26,,,,,,,,,,,133.05
2,2006,Feeder Bulls: Large 2,400-450 DXI,19,125.11,126.91,,,,,108.0,,120.49,,,,123.99
3,2006,Feeder Bulls: Large 2,450-500 DXJ,22,116.91,122.57,118.0,,,,,104.62,95.0,,101.44,,113.67
4,2006,Feeder Bulls: Large 2,500-550 DXK,10,113.0,117.57,105.0,,,,104.33,,,,84.0,,107.96
5,2006,Feeder Bulls: Large 2,550-600 DXL,4,106.53,,,,,,,,,,85.0,,101.29
6,2006,Feeder Bulls: Large 2,600-650 DZM,8,102.28,100.0,100.0,,,,,99.0,93.5,93.0,,,99.06
7,2006,Feeder Bulls: Large 2,650-700 DZN,4,96.44,96.0,93.0,,,,,,,,,,95.45
8,2006,Feeder Bulls: Large 2,700-750 DZO,2,,,,80.0,,,,,,,68.0,,73.94
9,2006,Feeder Bulls: Large 2,750-800 DZP,3,,,80.0,,,80.0,,,,,,75.0,78.37
0,2006,Feeder Bulls: Medium 2,500-550 DXR,1,,,,,,,,,,,,94.0,94.0
0,2006,Feeder Bulls: Medium and Large 2,200-250 CBA,828,176.59,182.58,170.68,169.5,165.72,159.27,156.89,164.94,166.3,157.8,144.68,146.07,164.07
1,2006,Feeder Bulls: Medium and Large 2,250-300 CBB,"2,516",162.38,166.67,158.38,152.16,152.32,150.0,147.78,151.96,154.07,147.82,137.78,136.58,152.25
