,Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
21,2010,Feeder Holstein Steers: Large 3,750-800 EEI,127.0,,73.42,,,65.0,70.0,,,86.6,63.5,,,
22,2010,Feeder Holstein Steers: Large 3,76.30,,,,,,,,,,,,,,
23,2010,Feeder Holstein Steers: Large 3,800-850 EEJ,28.0,45.0,,,,,,,,,58.31,65.71,,
24,2010,Feeder Holstein Steers: Large 3,62.56,,,,,,,,,,,,,,
25,2010,Feeder Holstein Steers: Large 3,850-900 EEK,23.0,44.5,,,,81.0,,,64.5,,61.18,,,
26,2010,Feeder Holstein Steers: Large 3,72.89,,,,,,,,,,,,,,
27,2010,Feeder Holstein Steers: Large 3,950-1000 EEM,19.0,,58.0,,,58.0,,,,75.5,,,,
28,2010,Feeder Holstein Steers: Large 3,71.86,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Large 1,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Large 1,300-350 DUA,8.0,109.0,,,124.0,124.0,119.0,122.0,125.0,111.96,,,,
2,2010,Feeder Bulls: Large 1,118.41,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Large 1,350-400 DUB,12.0,,,,118.0,117.5,114.0,122.0,118.2,108.0,106.97,,,
4,2010,Feeder Bulls: Large 1,115.32,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Large 1,400-450 DUC,20.0,94.43,,,117.66,110.25,111.0,113.0,111.32,99.75,103.0,107.0,,
6,2010,Feeder Bulls: Large 1,107.21,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Large 1,450-500 DUD,40.0,90.0,103.0,111.0,109.66,109.0,105.49,105.49,107.09,100.32,105.34,98.48,,
8,2010,Feeder Bulls: Large 1,104.92,,,,,,,,,,,,,,
9,2010,Feeder Bulls: Large 1,500-550 DUE,39.0,78.0,86.0,104.48,106.0,104.0,104.44,99.17,103.23,94.07,94.52,94.54,106.47,
10,2010,Feeder Bulls: Large 1,97.69,,,,,,,,,,,,,,
11,2010,Feeder Bulls: Large 1,550-600 DUF,65.0,84.0,88.49,102.81,102.95,93.0,93.43,98.38,98.2,90.2,88.33,92.46,,
12,2010,Feeder Bulls: Large 1,95.95,,,,,,,,,,,,,,
13,2010,Feeder Bulls: Large 1,600-650 DUG,43.0,78.41,84.67,97.0,98.07,88.0,90.04,98.94,96.35,89.96,84.58,88.8,103.0,
14,2010,Feeder Bulls: Large 1,89.50,,,,,,,,,,,,,,
15,2010,Feeder Bulls: Large 1,650-700 DUH,23.0,,75.0,,98.99,88.5,88.0,91.0,86.65,82.25,81.0,84.32,92.89,
16,2010,Feeder Bulls: Large 1,86.54,,,,,,,,,,,,,,
17,2010,Feeder Bulls: Large 1,700-750 DUI,20.0,73.0,76.62,74.49,93.51,87.0,,95.0,87.05,78.95,81.0,81.63,92.0,
18,2010,Feeder Bulls: Large 1,82.85,,,,,,,,,,,,,,
19,2010,Feeder Bulls: Large 1,750-800 DUJ,3.0,,,,,,,80.0,,81.48,,,,
20,2010,Feeder Bulls: Large 1,80.99,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Medium 1,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Medium 1,400-450 DUN,2.0,,108.0,,,,,,,,109.0,,,
2,2010,Feeder Bulls: Medium 1,108.49,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Medium and Large 1,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Medium and Large 1,200-250 CAA,350,133.26,130.78,140.25,148.18,147.79,146.59,152.04,151.91,146.6,146.48,155.99,199.75,
2,2010,Feeder Bulls: Medium and Large 1,151.88,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Medium and Large 1,250-300 CAB,767,126.56,129.39,136.5,141.86,138.63,139.12,144.79,148.07,137.69,137.99,144.25,154.99,
4,2010,Feeder Bulls: Medium and Large 1,141.57,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Medium and Large 1,300-350 CAC,"1,707",120.76,124.04,131.27,135.59,133.5,132.46,137.72,141.45,129.95,128.95,135.53,145.99,
6,2010,Feeder Bulls: Medium and Large 1,133.91,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Medium and Large 1,350-400 CAD,"2,480",111.67,117.46,126.29,130.98,130.5,124.61,130.98,132.48,122.61,121.92,128.55,135.28,
8,2010,Feeder Bulls: Medium and Large 1,126.38,,,,,,,,,,,,,,
9,2010,Feeder Bulls: Medium and Large 1,400-450 CAE,"3,392",106.33,111.29,121.58,126.49,125.1,120.01,122.62,123.76,116.21,116.47,121.18,128.35,
10,2010,Feeder Bulls: Medium and Large 1,119.94,,,,,,,,,,,,,,
11,2010,Feeder Bulls: Medium and Large 1,450-500 CAF,"3,306",101.53,107.8,116.79,120.5,118.74,115.25,116.97,115.89,109.37,110.25,113.7,122.38,
12,2010,Feeder Bulls: Medium and Large 1,113.92,,,,,,,,,,,,,,
13,2010,Feeder Bulls: Medium and Large 1,500-550 CAG,"3,367",96.67,104.02,111.01,115.97,112.52,109.97,111.09,110.23,103.15,103.42,106.95,114.68,
14,2010,Feeder Bulls: Medium and Large 1,108.24,,,,,,,,,,,,,,
15,2010,Feeder Bulls: Medium and Large 1,550-600 CAH,"2,410",90.27,98.7,107.2,110.45,107.83,104.79,106.7,106.97,99.3,97.01,101.12,109.76,
16,2010,Feeder Bulls: Medium and Large 1,103.50,,,,,,,,,,,,,,
17,2010,Feeder Bulls: Medium and Large 1,600-650 CAI,"1,763",85.73,92.72,100.68,105.6,102.07,100.98,103.1,102.53,95.39,92.05,95.58,104.3,
18,2010,Feeder Bulls: Medium and Large 1,98.83,,,,,,,,,,,,,,
19,2010,Feeder Bulls: Medium and Large 1,650-700 CAJ,"1,015",81.78,87.25,95.75,101.82,98.63,96.67,100.84,99.91,92.31,88.51,92.04,99.5,
20,2010,Feeder Bulls: Medium and Large 1,94.32,,,,,,,,,,,,,,
21,2010,Feeder Bulls: Medium and Large 1,700-750 CAK,484,77.63,83.51,88.95,96.41,96.12,94.55,96.61,95.13,89.28,86.44,88.69,95.26,
22,2010,Feeder Bulls: Medium and Large 1,90.22,,,,,,,,,,,,,,
23,2010,Feeder Bulls: Medium and Large 1,750-800 CAL,231,75.58,80.56,85.34,93.12,88.78,89.93,93.09,92.71,85.06,82.99,84.3,89.16,
24,2010,Feeder Bulls: Medium and Large 1,86.24,,,,,,,,,,,,,,
25,2010,Feeder Bulls: Medium and Large 1,800-850 CAM,128,72.27,75.43,80.62,85.82,84.45,85.19,88.78,86.23,78.41,80.21,83.0,84.42,
26,2010,Feeder Bulls: Medium and Large 1,81.68,,,,,,,,,,,,,,
27,2010,Feeder Bulls: Medium and Large 1,850-900 CAN,50,71.12,69.0,78.14,81.78,84.18,83.0,82.64,83.96,79.67,77.52,76.52,82.5,
28,2010,Feeder Bulls: Medium and Large 1,79.84,,,,,,,,,,,,,,
29,2010,Feeder Bulls: Medium and Large 1,900-950 CAO,18,68.0,65.98,78.0,79.0,80.51,,83.47,79.32,,77.02,,77.01,
30,2010,Feeder Bulls: Medium and Large 1,77.32,,,,,,,,,,,,,,
31,2010,Feeder Bulls: Medium and Large 1,950-1000 CAP,5,,,,,78.5,,85.0,,,64.0,,,
32,2010,Feeder Bulls: Medium and Large 1,76.89,,,,,,,,,,,,,,
33,2010,Feeder Bulls: Medium and Large 1,1000-1050 CAQ,4,60.0,,62.0,,,,,73.0,,70.0,,,
34,2010,Feeder Bulls: Medium and Large 1,66.26,,,,,,,,,,,,,,
35,2010,Feeder Bulls: Medium and Large 1,1050-1100 CAR,1,,,,,,,73.0,,,,,,
36,2010,Feeder Bulls: Medium and Large 1,73.00,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Small and Medium 1,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Small and Medium 1,200-250 DVA,3.0,,,,140.0,,,,145.0,,,129.0,,
2,2010,Feeder Bulls: Small and Medium 1,137.97,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Small and Medium 1,250-300 DVB,9.0,,,126.22,133.19,,124.0,134.0,,117.5,114.0,139.0,,
4,2010,Feeder Bulls: Small and Medium 1,127.39,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Small and Medium 1,300-350 DVC,55.0,111.42,112.96,119.78,125.86,123.67,121.87,121.42,132.0,121.65,120.47,124.92,141.84,
6,2010,Feeder Bulls: Small and Medium 1,122.31,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Small and Medium 1,350-400 DVD,87.0,104.92,105.93,121.0,125.69,123.34,122.0,122.59,123.91,112.99,111.46,115.77,124.0,
8,2010,Feeder Bulls: Small and Medium 1,117.50,,,,,,,,,,,,,,
9,2010,Feeder Bulls: Small and Medium 1,400-450 DVE,156.0,101.43,105.46,116.76,123.5,118.29,117.31,113.1,112.74,111.61,108.84,115.13,122.23,
10,2010,Feeder Bulls: Small and Medium 1,114.22,,,,,,,,,,,,,,
11,2010,Feeder Bulls: Small and Medium 1,450-500 DVF,153.0,100.25,107.6,109.98,114.84,113.71,107.27,109.93,109.06,105.94,103.45,109.06,113.01,
12,2010,Feeder Bulls: Small and Medium 1,109.03,,,,,,,,,,,,,,
13,2010,Feeder Bulls: Small and Medium 1,500-550 DVG,192.0,91.39,97.14,109.44,111.75,111.07,107.42,108.68,106.8,99.6,96.19,99.16,109.34,
14,2010,Feeder Bulls: Small and Medium 1,105.18,,,,,,,,,,,,,,
15,2010,Feeder Bulls: Small and Medium 1,550-600 DVH,99.0,86.57,92.93,106.99,107.56,105.62,101.99,106.47,102.33,95.4,91.13,97.78,104.98,
16,2010,Feeder Bulls: Small and Medium 1,100.87,,,,,,,,,,,,,,
17,2010,Feeder Bulls: Small and Medium 1,600-650 DVI,75.0,83.12,86.04,97.52,102.34,100.22,101.09,98.54,92.36,92.63,87.32,93.81,99.69,
18,2010,Feeder Bulls: Small and Medium 1,92.70,,,,,,,,,,,,,,
19,2010,Feeder Bulls: Small and Medium 1,650-700 DVJ,30.0,79.03,,88.0,,91.32,95.64,97.0,92.25,88.46,86.95,85.0,,
20,2010,Feeder Bulls: Small and Medium 1,89.83,,,,,,,,,,,,,,
21,2010,Feeder Bulls: Small and Medium 1,700-750 DVK,18.0,76.99,,,,,92.28,96.99,96.0,85.3,82.29,85.97,84.0,
22,2010,Feeder Bulls: Small and Medium 1,86.92,,,,,,,,,,,,,,
23,2010,Feeder Bulls: Small and Medium 1,750-800 DVR,5.0,68.03,,,,89.0,,,,84.0,81.0,,,
24,2010,Feeder Bulls: Small and Medium 1,77.89,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Small 1,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Small 1,500-550 DVS,1.0,,,,,,103.0,,,,,,,
2,2010,Feeder Bulls: Small 1,103.00,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Small 1,550-600 DVT,1.0,,,,,,,116.0,,,,,,
4,2010,Feeder Bulls: Small 1,116.00,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Large 2,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Large 2,300-350 DXG,38.0,100.0,104.0,118.29,120.24,118.34,111.05,118.63,123.2,111.54,109.22,112.98,,
2,2010,Feeder Bulls: Large 2,115.50,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Large 2,350-400 DXH,62.0,97.0,99.47,106.78,118.86,111.79,115.5,107.97,116.01,106.71,105.62,112.13,123.0,
4,2010,Feeder Bulls: Large 2,108.36,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Large 2,400-450 DXI,90.0,93.33,96.39,107.99,111.75,109.17,107.41,107.67,108.14,97.15,97.66,102.62,117.24,
6,2010,Feeder Bulls: Large 2,104.17,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Large 2,450-500 DXJ,112.0,90.38,91.94,102.2,106.9,100.61,100.79,103.22,101.59,92.26,92.23,96.66,112.0,
8,2010,Feeder Bulls: Large 2,97.45,,,,,,,,,,,,,,
9,2010,Feeder Bulls: Large 2,500-550 DXK,117.0,85.11,91.14,98.1,101.64,95.49,94.9,106.51,96.15,89.79,87.39,91.29,,
10,2010,Feeder Bulls: Large 2,93.37,,,,,,,,,,,,,,
11,2010,Feeder Bulls: Large 2,550-600 DXL,98.0,76.26,95.61,93.04,94.49,94.19,97.26,95.46,91.29,86.99,84.48,83.59,98.64,
12,2010,Feeder Bulls: Large 2,89.22,,,,,,,,,,,,,,
13,2010,Feeder Bulls: Large 2,600-650 DZM,73.0,73.28,82.96,94.54,96.0,86.49,88.78,88.94,90.41,80.49,83.25,81.89,97.0,
14,2010,Feeder Bulls: Large 2,84.04,,,,,,,,,,,,,,
15,2010,Feeder Bulls: Large 2,650-700 DZN,44.0,71.35,70.0,85.87,92.64,,83.52,93.0,88.12,83.33,75.93,82.08,86.0,
16,2010,Feeder Bulls: Large 2,85.25,,,,,,,,,,,,,,
17,2010,Feeder Bulls: Large 2,700-750 DZO,28.0,69.34,,82.77,,83.99,82.0,86.0,80.0,76.98,73.69,71.31,96.0,
18,2010,Feeder Bulls: Large 2,77.71,,,,,,,,,,,,,,
19,2010,Feeder Bulls: Large 2,750-800 DZP,12.0,63.0,77.0,66.0,,,85.0,74.0,,75.0,70.0,74.54,75.0,
20,2010,Feeder Bulls: Large 2,74.47,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Medium and Large 2,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Medium and Large 2,200-250 CBA,717,122.94,125.64,131.93,137.95,136.59,135.87,139.55,143.7,133.65,132.64,140.5,151.84,
2,2010,Feeder Bulls: Medium and Large 2,136.68,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Medium and Large 2,250-300 CBB,"1,777",118.42,121.81,128.24,133.63,131.29,129.07,134.66,136.09,126.22,127.71,133.89,143.5,
4,2010,Feeder Bulls: Medium and Large 2,130.72,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Medium and Large 2,300-350 CBC,"3,746",111.96,114.94,123.46,128.97,127.29,123.71,127.13,128.74,120.06,120.04,125.49,134.17,
6,2010,Feeder Bulls: Medium and Large 2,123.77,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Medium and Large 2,350-400 CBD,"5,720",105.33,108.95,119.34,124.9,123.26,119.28,122.0,121.83,114.46,113.27,118.55,126.79,
8,2010,Feeder Bulls: Medium and Large 2,118.35,,,,,,,,,,,,,,
9,2010,Feeder Bulls: Medium and Large 2,400-450 CBE,"7,496",100.95,105.31,115.46,120.41,118.72,114.51,116.84,115.84,108.8,108.24,113.49,121.33,
10,2010,Feeder Bulls: Medium and Large 2,113.52,,,,,,,,,,,,,,
11,2010,Feeder Bulls: Medium and Large 2,450-500 CBF,"7,702",95.79,101.37,110.27,115.31,113.29,110.07,111.71,110.71,103.72,103.42,107.51,115.4,
12,2010,Feeder Bulls: Medium and Large 2,108.46,,,,,,,,,,,,,,
13,2010,Feeder Bulls: Medium and Large 2,500-550 CBG,"6,943",90.9,96.61,104.6,110.82,108.2,105.83,106.93,105.6,98.68,97.45,101.6,109.55,
14,2010,Feeder Bulls: Medium and Large 2,103.17,,,,,,,,,,,,,,
15,2010,Feeder Bulls: Medium and Large 2,550-600 CBH,"4,741",88.11,92.07,100.07,106.36,103.34,101.12,103.5,102.01,94.6,92.87,95.59,104.47,
16,2010,Feeder Bulls: Medium and Large 2,98.62,,,,,,,,,,,,,,
17,2010,Feeder Bulls: Medium and Large 2,600-650 CBI,"2,624",81.19,87.83,95.71,101.25,98.1,97.24,99.21,97.66,90.89,88.26,91.9,99.12,
18,2010,Feeder Bulls: Medium and Large 2,94.03,,,,,,,,,,,,,,
19,2010,Feeder Bulls: Medium and Large 2,650-700 CBJ,"1,548",78.0,84.19,89.36,95.67,95.34,93.41,94.91,93.67,88.2,85.34,88.09,94.54,
20,2010,Feeder Bulls: Medium and Large 2,90.13,,,,,,,,,,,,,,
21,2010,Feeder Bulls: Medium and Large 2,700-750 CBK,901,75.24,79.8,84.88,91.1,91.42,89.63,91.56,90.43,85.04,82.36,84.19,91.08,
22,2010,Feeder Bulls: Medium and Large 2,86.20,,,,,,,,,,,,,,
23,2010,Feeder Bulls: Medium and Large 2,750-800 CBL,522,70.09,76.03,80.57,86.37,87.77,87.18,87.75,86.38,80.4,79.15,80.05,87.04,
24,2010,Feeder Bulls: Medium and Large 2,82.35,,,,,,,,,,,,,,
25,2010,Feeder Bulls: Medium and Large 2,800-850 CBM,197,65.37,71.38,76.23,81.2,83.59,79.74,83.11,83.07,78.78,73.79,76.21,81.5,
26,2010,Feeder Bulls: Medium and Large 2,78.24,,,,,,,,,,,,,,
27,2010,Feeder Bulls: Medium and Large 2,850-900 CBN,82,62.77,71.0,75.04,75.24,78.79,76.69,79.6,78.48,72.7,71.38,73.02,80.43,
28,2010,Feeder Bulls: Medium and Large 2,75.35,,,,,,,,,,,,,,
29,2010,Feeder Bulls: Medium and Large 2,900-950 CBO,33,,68.0,70.05,71.49,69.91,72.52,76.27,74.74,69.37,66.0,71.18,,
30,2010,Feeder Bulls: Medium and Large 2,72.16,,,,,,,,,,,,,,
31,2010,Feeder Bulls: Medium and Large 2,950-1000 CBP,18,,66.5,70.0,,72.66,,78.0,71.66,66.85,66.01,,,
32,2010,Feeder Bulls: Medium and Large 2,70.10,,,,,,,,,,,,,,
33,2010,Feeder Bulls: Medium and Large 2,1000-1050 CBQ,6,,,,68.0,,,,,,61.49,,66.0,
34,2010,Feeder Bulls: Medium and Large 2,63.32,,,,,,,,,,,,,,
35,2010,Feeder Bulls: Medium and Large 2,1050-1100 CBR,4,,,61.0,65.0,,,,,,60.0,,,
36,2010,Feeder Bulls: Medium and Large 2,61.50,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Small and Medium 2,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Small and Medium 2,200-250 DYA,29.0,111.47,116.9,126.11,128.16,125.0,129.0,142.0,142.5,125.38,130.0,130.0,,
2,2010,Feeder Bulls: Small and Medium 2,124.21,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Small and Medium 2,250-300 DYB,100.0,111.11,114.31,119.43,128.48,125.03,121.85,129.69,129.14,119.69,116.56,124.32,131.19,
4,2010,Feeder Bulls: Small and Medium 2,121.13,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Small and Medium 2,300-350 DYC,341.0,104.66,107.05,117.0,124.72,121.98,116.97,120.77,118.47,110.34,111.97,117.72,125.97,
6,2010,Feeder Bulls: Small and Medium 2,116.70,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Small and Medium 2,350-400 DYD,584.0,98.83,105.73,114.93,120.32,118.05,114.87,118.48,116.05,106.77,106.99,112.62,119.86,
8,2010,Feeder Bulls: Small and Medium 2,113.75,,,,,,,,,,,,,,
9,2010,Feeder Bulls: Small and Medium 2,400-450 DYE,723.0,92.67,99.99,111.34,115.29,114.37,122.58,114.89,109.58,101.82,100.85,107.69,114.07,
10,2010,Feeder Bulls: Small and Medium 2,109.69,,,,,,,,,,,,,,
11,2010,Feeder Bulls: Small and Medium 2,450-500 DYF,588.0,90.77,97.35,107.08,111.54,107.61,107.72,110.15,106.38,95.91,95.65,98.84,109.59,
12,2010,Feeder Bulls: Small and Medium 2,104.17,,,,,,,,,,,,,,
13,2010,Feeder Bulls: Small and Medium 2,500-550 DZU,428.0,84.08,90.13,97.4,106.52,103.54,103.03,103.19,100.54,91.73,92.03,94.65,103.35,
14,2010,Feeder Bulls: Small and Medium 2,98.56,,,,,,,,,,,,,,
15,2010,Feeder Bulls: Small and Medium 2,550-600 DZV,229.0,84.66,89.54,94.18,103.28,99.39,98.87,100.84,94.34,89.36,87.19,89.69,90.03,
16,2010,Feeder Bulls: Small and Medium 2,94.12,,,,,,,,,,,,,,
17,2010,Feeder Bulls: Small and Medium 2,600-650 DZW,129.0,80.42,82.11,97.26,98.09,94.79,95.09,94.36,91.86,84.14,84.29,82.65,100.0,
18,2010,Feeder Bulls: Small and Medium 2,89.30,,,,,,,,,,,,,,
19,2010,Feeder Bulls: Small and Medium 2,650-700 DZX,47.0,74.61,80.0,86.91,92.0,82.0,90.0,93.48,89.52,82.44,81.69,83.69,96.0,
20,2010,Feeder Bulls: Small and Medium 2,84.81,,,,,,,,,,,,,,
21,2010,Feeder Bulls: Small and Medium 2,700-750 DZY,27.0,71.0,77.0,87.22,88.3,,87.0,89.5,86.94,78.21,79.74,76.77,,
22,2010,Feeder Bulls: Small and Medium 2,82.75,,,,,,,,,,,,,,
23,2010,Feeder Bulls: Small and Medium 2,750-800 DZZ,16.0,72.0,,72.0,87.49,83.0,,82.99,85.0,75.75,73.0,68.49,,
24,2010,Feeder Bulls: Small and Medium 2,77.59,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Large 3,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Large 3,200-250 EOO,3.0,,,,,,,,118.72,,110.0,,,
2,2010,Feeder Bulls: Large 3,115.91,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Large 3,250-300 EOP,3.0,,,,,,120.0,,,114.0,,,,
4,2010,Feeder Bulls: Large 3,114.62,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Large 3,300-350 EOQ,3.0,93.0,97.5,104.0,,,,,,,,,,
6,2010,Feeder Bulls: Large 3,98.25,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Large 3,350-400 EOR,13.0,87.45,,100.0,110.0,,,,108.66,96.44,96.0,,,
8,2010,Feeder Bulls: Large 3,99.07,,,,,,,,,,,,,,
9,2010,Feeder Bulls: Large 3,400-450 EOS,12.0,81.0,82.0,91.0,105.0,98.98,,,102.0,92.33,85.34,,,
10,2010,Feeder Bulls: Large 3,92.20,,,,,,,,,,,,,,
11,2010,Feeder Bulls: Large 3,450-500 EOT,27.0,69.57,77.98,88.66,97.0,,95.0,96.19,,85.12,83.94,85.55,,
12,2010,Feeder Bulls: Large 3,85.46,,,,,,,,,,,,,,
13,2010,Feeder Bulls: Large 3,500-550 EOU,21.0,70.0,,,91.64,,90.0,91.0,92.94,78.85,77.2,71.0,,
14,2010,Feeder Bulls: Large 3,82.01,,,,,,,,,,,,,,
15,2010,Feeder Bulls: Large 3,550-600 EOV,22.0,,72.0,80.0,89.66,91.0,,90.0,87.36,80.0,74.68,73.29,,
16,2010,Feeder Bulls: Large 3,81.21,,,,,,,,,,,,,,
17,2010,Feeder Bulls: Large 3,600-650 EOW,5.0,,71.0,71.0,,,,,,75.0,71.0,,,
18,2010,Feeder Bulls: Large 3,71.79,,,,,,,,,,,,,,
19,2010,Feeder Bulls: Large 3,650-700 EOX,5.0,,,,,,,,79.0,74.0,,67.52,,
20,2010,Feeder Bulls: Large 3,72.42,,,,,,,,,,,,,,
21,2010,Feeder Bulls: Large 3,700-750 EOY,4.0,,,,,,,,,,70.0,66.35,,
22,2010,Feeder Bulls: Large 3,67.25,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Medium and Large 3,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Medium and Large 3,200-250 ENW,348,117.51,119.11,125.32,129.2,129.17,128.4,130.52,132.38,124.89,121.98,130.53,136.09,
2,2010,Feeder Bulls: Medium and Large 3,126.98,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Medium and Large 3,250-300 ENX,844,109.52,112.89,121.53,127.02,124.43,121.48,125.46,127.21,117.83,117.37,122.14,132.16,
4,2010,Feeder Bulls: Medium and Large 3,121.99,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Medium and Large 3,300-350 ENY,"2,107",103.59,107.53,115.85,120.94,119.51,115.48,119.43,119.05,111.2,110.35,115.21,123.04,
6,2010,Feeder Bulls: Medium and Large 3,115.59,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Medium and Large 3,350-400 ENZ,"3,237",97.52,103.44,111.48,116.87,115.36,112.06,114.25,113.55,106.56,104.75,109.99,117.05,
8,2010,Feeder Bulls: Medium and Large 3,110.52,,,,,,,,,,,,,,
9,2010,Feeder Bulls: Medium and Large 3,400-450 EOA,"3,725",93.44,98.38,107.25,112.69,111.26,108.51,110.18,109.26,102.14,100.75,105.14,112.16,
10,2010,Feeder Bulls: Medium and Large 3,106.19,,,,,,,,,,,,,,
11,2010,Feeder Bulls: Medium and Large 3,450-500 EOB,"3,523",89.13,94.42,102.53,108.38,106.71,104.13,106.0,104.49,97.02,95.42,99.86,106.99,
12,2010,Feeder Bulls: Medium and Large 3,101.53,,,,,,,,,,,,,,
13,2010,Feeder Bulls: Medium and Large 3,500-550 EOC,"2,526",83.62,89.46,97.56,104.49,101.69,99.66,101.92,99.93,93.7,91.07,95.12,101.4,
14,2010,Feeder Bulls: Medium and Large 3,96.60,,,,,,,,,,,,,,
15,2010,Feeder Bulls: Medium and Large 3,550-600 EOD,"1,509",79.72,85.96,90.75,99.42,96.89,95.08,97.84,96.21,90.26,86.81,89.93,97.6,
16,2010,Feeder Bulls: Medium and Large 3,92.18,,,,,,,,,,,,,,
17,2010,Feeder Bulls: Medium and Large 3,600-650 EOE,777,74.7,78.64,87.12,93.32,92.41,91.0,92.45,91.69,86.58,81.87,84.16,91.52,
18,2010,Feeder Bulls: Medium and Large 3,87.17,,,,,,,,,,,,,,
19,2010,Feeder Bulls: Medium and Large 3,650-700 EOF,384,72.03,74.65,82.23,90.74,89.02,87.93,88.88,87.6,81.88,79.57,80.22,87.18,
20,2010,Feeder Bulls: Medium and Large 3,83.52,,,,,,,,,,,,,,
21,2010,Feeder Bulls: Medium and Large 3,700-750 EOG,239,67.14,73.92,79.94,82.68,84.86,85.1,86.16,83.57,81.88,77.53,77.24,84.71,
22,2010,Feeder Bulls: Medium and Large 3,80.41,,,,,,,,,,,,,,
23,2010,Feeder Bulls: Medium and Large 3,750-800 EOH,135,68.55,70.56,75.02,79.13,79.97,79.66,80.59,80.9,75.16,72.64,75.6,81.99,
24,2010,Feeder Bulls: Medium and Large 3,76.61,,,,,,,,,,,,,,
25,2010,Feeder Bulls: Medium and Large 3,800-850 EOI,39,68.99,,75.02,70.89,77.69,78.0,79.78,78.69,72.77,75.41,71.26,74.0,
26,2010,Feeder Bulls: Medium and Large 3,74.94,,,,,,,,,,,,,,
27,2010,Feeder Bulls: Medium and Large 3,850-900 EOJ,7,,70.0,,,,64.0,81.0,79.0,68.0,,68.57,,
28,2010,Feeder Bulls: Medium and Large 3,71.23,,,,,,,,,,,,,,
29,2010,Feeder Bulls: Medium and Large 3,900-950 EOK,3,,,,,,57.0,,,,,54.48,,
30,2010,Feeder Bulls: Medium and Large 3,55.33,,,,,,,,,,,,,,
0,2010,Feeder Bulls: Small and Medium 3,Avg,,,,,,,,,,,,,,
1,2010,Feeder Bulls: Small and Medium 3,200-250 EMQ,46.0,107.79,108.17,,122.51,122.89,115.41,120.34,123.6,107.59,113.0,121.0,120.0,
2,2010,Feeder Bulls: Small and Medium 3,116.03,,,,,,,,,,,,,,
3,2010,Feeder Bulls: Small and Medium 3,250-300 EMR,108.0,103.42,104.73,112.46,122.03,116.46,115.52,117.33,119.93,114.9,111.1,122.0,122.0,
4,2010,Feeder Bulls: Small and Medium 3,114.61,,,,,,,,,,,,,,
5,2010,Feeder Bulls: Small and Medium 3,300-350 EMS,149.0,95.28,101.55,107.65,118.17,114.49,110.87,114.43,113.34,105.18,101.8,110.84,118.99,
6,2010,Feeder Bulls: Small and Medium 3,109.56,,,,,,,,,,,,,,
7,2010,Feeder Bulls: Small and Medium 3,350-400 EMT,215.0,90.7,96.59,106.7,112.24,111.66,105.69,110.44,107.69,102.63,92.65,101.01,113.39,
8,2010,Feeder Bulls: Small and Medium 3,106.09,,,,,,,,,,,,,,
