Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
2007,Feeder Heifers: Medium and Large 2,850-900 QKO,115,67.5,69.28,75.0,73.37,76.46,82.55,79.16,82.43,85.3,76.2,73.72,85.55,79.08
2007,Feeder Heifers: Medium and Large 2,900-950 QKA,36,,60.0,64.43,70.0,69.65,76.77,80.01,82.49,83.64,62.0,90.0,76.1,75.73
2007,Feeder Heifers: Small and Medium 2,200-250 CWA,50,117.51,126.98,123.03,126.7,124.14,118.52,123.32,,128.0,,,117.16,122.48
2007,Feeder Heifers: Small and Medium 2,250-300 CWB,151,114.34,113.17,118.76,122.89,119.67,115.26,121.63,122.63,122.35,112.99,97.53,106.7,116.88
2007,Feeder Heifers: Small and Medium 2,300-350 CWC,689,101.59,107.43,112.7,115.72,112.94,108.35,116.32,115.11,114.19,106.13,101.27,101.49,109.85
2007,Feeder Heifers: Small and Medium 2,350-400 CWD,"1,205",98.53,103.27,106.72,110.91,107.82,105.52,112.0,109.06,105.62,100.38,96.13,95.86,105.27
2007,Feeder Heifers: Small and Medium 2,400-450 CWE,"1,634",90.78,97.59,104.07,107.65,105.11,100.69,106.48,106.17,102.65,96.78,93.57,93.13,101.42
2007,Feeder Heifers: Small and Medium 2,450-500 CWF,"1,659",86.38,91.86,99.77,104.97,103.02,98.12,104.59,102.79,99.94,93.19,89.49,88.69,98.38
2007,Feeder Heifers: Small and Medium 2,500-550 CWG,"1,174",83.45,88.09,97.8,100.58,100.97,95.71,101.71,99.4,96.48,90.6,86.38,85.91,95.11
2007,Feeder Heifers: Small and Medium 2,550-600 CWH,722,79.8,84.72,93.26,97.64,97.6,92.62,99.3,98.91,97.58,87.62,83.65,83.1,92.97
2007,Feeder Heifers: Small and Medium 2,600-650 CWI,339,79.06,83.68,87.85,94.07,94.18,92.16,96.69,93.74,94.5,86.48,81.18,81.53,89.68
2007,Feeder Heifers: Small and Medium 2,650-700 CWJ,186,71.33,76.17,83.86,90.6,91.43,91.35,94.5,93.5,92.48,80.61,82.61,80.59,88.02
2007,Feeder Heifers: Small and Medium 2,700-750 CWK,73,75.01,80.0,82.0,87.33,86.23,83.99,88.23,92.1,92.12,73.32,80.68,78.0,86.62
2007,Feeder Heifers: Small and Medium 2,750-800 CWL,21,67.0,75.0,80.0,83.27,85.5,,91.75,90.0,85.99,65.0,79.0,,82.62
2007,Feeder Heifers: Small and Medium 2,800-850 CWM,1,,,,,80.0,,,,,,,,80.0
2007,Feeder Heifers: Small 2,300-350 CXC,2,,87.42,,,,,,,,,,,87.42
2007,Feeder Heifers: Medium and Large 2-3,350-400 GFT,19,,,118.5,,118.0,,,,,,,,118.27
2007,Feeder Heifers: Medium and Large 2-3,400-450 GFU,29,,101.0,,,,,112.0,,,105.0,,,105.25
2007,Feeder Heifers: Medium and Large 2-3,450-500 GFV,42,90.5,90.5,,,108.0,100.0,,,101.0,,,,100.45
2007,Feeder Heifers: Medium and Large 2-3,500-550 GFW,67,,,,106.0,102.0,,,105.0,,95.27,,,101.31
2007,Feeder Heifers: Medium and Large 2-3,550-600 GFX,46,,,113.0,100.0,98.0,,,,,,,,104.11
2007,Feeder Heifers: Medium and Large 2-3,600-650 GFY,10,,,,,99.0,,,,,,,,99.0
2007,Feeder Heifers: Medium and Large 2-3,650-700 GFZ,36,,,,,94.5,,,,,,,,94.5
2007,Feeder Heifers: Medium and Large 2-3,750-800 GGC,7,,72.0,,,,,,,,,,,72.0
2007,Feeder Heifers: Large 3,200-250 EIM,5,,,,,,,,,107.39,89.03,,100.0,98.22
2007,Feeder Heifers: Large 3,250-300 EIN,3,,,,,106.0,,,,,85.0,,,92.0
2007,Feeder Heifers: Large 3,300-350 EIO,24,,,,,95.0,,,,96.99,87.11,86.0,88.76,91.78
2007,Feeder Heifers: Large 3,350-400 EIP,25,,,107.76,101.0,94.0,,,100.0,96.87,86.99,81.0,83.57,89.78
2007,Feeder Heifers: Large 3,400-450 EIQ,36,,,92.0,94.0,95.61,,,100.0,90.59,82.51,81.85,79.72,86.07
2007,Feeder Heifers: Large 3,450-500 EIR,51,,82.03,94.63,84.0,94.45,,,,90.7,83.37,80.84,74.24,83.98
2007,Feeder Heifers: Large 3,500-550 EIS,21,,,99.97,,,,,91.76,84.9,80.25,74.02,73.67,83.56
2007,Feeder Heifers: Large 3,550-600 EIT,12,,70.0,,87.0,91.31,,,,91.69,76.76,,80.0,84.68
2007,Feeder Heifers: Large 3,600-650 EIU,2,,69.0,,,,,,,90.0,,,,79.37
2007,Feeder Heifers: Large 3,650-700 EIV,4,,,85.0,,,,,,82.0,79.0,,60.0,76.46
2007,Feeder Heifers: Large 3,700-750 EIW,2,,,,,,,,,70.0,80.0,,,75.0
2007,Feeder Heifers: Large 3,750-800 EIX,1,,,,,,,,,,71.0,,,71.0
2007,Feeder Heifers: Large 3,800-850 EIY,3,,,,,,,,70.67,,,,,70.67
2007,Feeder Heifers: Large 3,850-900 EIZ,1,,,,,,,,80.0,,,,,80.0
2007,Feeder Heifers: Medium 3,300-350 EHE,1,,,,,,,,99.0,,,,,99.0
2007,Feeder Heifers: Medium 3,350-400 EHF,1,,,,,,,,97.0,,,,,97.0
2007,Feeder Heifers: Medium 3,450-500 EHH,1,,,,,,,,85.0,,,,,85.0
2007,Feeder Heifers: Medium 3,500-550 EHI,1,,,,,,,,94.0,,,,,94.0
2007,Feeder Heifers: Medium and Large 3,200-250 EHU,339,119.43,123.39,120.24,124.92,117.28,118.35,124.36,125.38,117.99,115.05,113.17,115.82,120.04
2007,Feeder Heifers: Medium and Large 3,250-300 EHV,"1,059",111.89,113.37,115.89,119.07,114.34,111.66,119.82,118.93,118.05,111.24,108.78,109.15,114.79
2007,Feeder Heifers: Medium and Large 3,300-350 EHW,"3,106",103.72,107.22,111.43,115.1,111.02,107.56,113.31,115.41,113.01,106.57,102.2,102.65,109.51
2007,Feeder Heifers: Medium and Large 3,350-400 EHX,"5,183",98.19,102.79,107.34,110.33,107.58,104.11,109.55,108.95,106.69,101.06,97.2,95.58,104.76
2007,Feeder Heifers: Medium and Large 3,400-450 EHY,"6,261",91.89,98.32,103.42,106.71,104.72,99.95,106.3,105.41,103.24,97.6,92.79,92.55,100.89
2007,Feeder Heifers: Medium and Large 3,450-500 EHZ,"6,254",86.79,92.94,99.41,102.48,101.12,96.77,103.18,102.58,100.03,93.49,89.31,87.89,96.88
2007,Feeder Heifers: Medium and Large 3,500-550 EIA,"4,888",83.54,87.94,94.45,98.37,97.92,92.92,99.86,99.94,96.97,90.9,85.98,84.15,93.26
2007,Feeder Heifers: Medium and Large 3,550-600 EIB,"3,078",80.75,84.47,90.25,94.27,95.84,90.95,97.02,97.75,94.96,87.79,83.59,81.82,90.3
2007,Feeder Heifers: Medium and Large 3,600-650 EIC,"1,605",77.81,81.15,86.13,89.63,91.56,87.48,94.41,94.8,93.11,84.86,81.35,79.74,87.14
2007,Feeder Heifers: Medium and Large 3,650-700 EID,718,74.77,78.29,82.93,86.23,87.77,83.83,89.97,91.6,90.13,82.77,76.97,78.07,83.85
2007,Feeder Heifers: Medium and Large 3,700-750 EIE,272,72.17,73.31,81.12,79.69,81.61,81.9,85.9,90.74,86.78,78.89,77.38,76.57,80.48
2007,Feeder Heifers: Medium and Large 3,750-800 EIF,139,66.02,75.05,75.62,79.59,79.25,77.41,85.94,86.59,82.77,75.65,76.53,73.99,78.14
2007,Feeder Heifers: Medium and Large 3,800-850 EIG,27,66.0,66.89,,69.03,75.5,68.55,75.65,76.0,80.51,74.0,66.34,68.0,70.67
2007,Feeder Heifers: Medium and Large 3,850-900 EIH,7,60.0,,,,70.44,67.0,80.0,,84.0,,,,71.72
2007,Feeder Heifers: Medium and Large 3,900-950 EII,3,,,81.77,,,,,,,,,,81.77
2007,Feeder Heifers: Small and Medium 3,200-250 EGO,45,110.34,105.84,117.5,115.28,120.0,111.04,121.64,130.0,118.0,110.15,107.36,108.63,113.01
2007,Feeder Heifers: Small and Medium 3,250-300 EGP,153,105.6,110.4,112.75,115.86,112.6,107.31,114.91,115.56,113.91,107.04,105.72,102.3,109.43
2007,Feeder Heifers: Small and Medium 3,300-350 EGQ,431,100.71,103.97,105.98,109.38,109.04,103.28,107.06,109.33,106.13,100.69,99.3,94.26,105.27
2007,Feeder Heifers: Small and Medium 3,350-400 EGR,675,91.83,96.03,101.27,106.57,105.24,100.21,106.13,106.18,100.56,96.39,91.9,86.82,101.56
2007,Feeder Heifers: Small and Medium 3,400-450 EGS,682,84.35,90.38,96.02,102.83,102.19,97.28,105.38,102.13,98.99,91.24,89.16,82.82,98.54
2007,Feeder Heifers: Small and Medium 3,450-500 EGT,606,83.02,85.19,95.76,98.28,97.81,93.66,97.88,97.98,94.18,87.61,83.58,83.06,94.96
2007,Feeder Heifers: Small and Medium 3,500-550 EGU,324,79.49,82.78,96.17,97.61,95.36,91.99,93.5,96.74,90.23,81.93,82.62,77.47,93.93
2007,Feeder Heifers: Small and Medium 3,550-600 EGV,190,72.0,80.0,92.14,93.74,93.37,90.53,90.54,91.29,90.0,80.89,,61.0,92.13
2007,Feeder Heifers: Small and Medium 3,600-650 EGW,131,,,90.66,90.91,91.0,88.46,90.4,93.32,90.0,,,,90.47
2007,Feeder Heifers: Small and Medium 3,650-700 EGX,29,,75.0,,88.24,87.25,87.0,,,,,,,87.34
2007,Feeder Heifers: Small and Medium 3,700-750 EGY,6,,,,,85.0,81.24,,90.0,,,,,83.32
2007,Feeder Heifers: Small and Medium 3,750-800 EGZ,3,,,,84.0,82.0,,,,,60.0,,,75.38
2007,Feeder Heifers: Small 3,700-750 EGM,1,,,,,,,,,,82.0,,,82.0
